text,article_title,article_url,label
الدائم الله ملي كتجي الموت حتى حاجة مكتحبسها الله يرحمو إنا لله وإنا إليه راجعون,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
ان لله وان اليه راجعون لكل بداية نهاية ويبقى كل من عليها فان .رحمه الله واسكنه فسيح جناته,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
رحم الله الفقيد الذي كان يشغل مناصب عليا كثيرة في القطاعين العام و الخاص  و كان عضوا في عدة هيئات وطنية و دولية,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
كل من عليها فان و يبقى وجه ربك ذو الجلال و الإكرام صدق الله العظيم إنا لله و إنا إليه راجعون و لله ما اعطى و لله ما اخذ اللهم ارحمه و اغفر له و ارزق أهله الصبر و السلوان و أبدل محبتهم له صبرا صراحة الموت عبرة لمن يعتبر,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
انا لله وانا اليه راجعون يوم لا ينفع مال ولا جاه,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
ان لله وان اليه راجعون تغمده الله بواسع رحمته واسكنه فسيح جناته كان رجلا خلوقا,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
الله اغفر له وأرحمهإنا لله وإنا اليه راجعونهم السابقون ونحن اللاحقون,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
لمن الملك اليوم .لله الواحد القهار .كل من عليها فان .ويبقى وجه ربك دو الجلال والاكرام.ومع ذلك لا نعتبر .,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
إنا لله وإنا إليه راجعون.بقلوب مؤمنة بقضاء الله وقدره، أتقدم إلى  كل المغاربة  بأحر التعازي وأصدق مشاعر المواساة في وفاة الوطني الكريم.نسأل الله تعالى أن يتغمده بواسع رحمته، ويسكنه فسيح جناته، وأن يلهم أهله وذويه جميل الصبر والسلوان.رحمه الله رحمة واسعة وجعل مثواه الجنة.,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
اللهم اغفر لنا وله ولا تنسوا ذكر محاسن موتاكم انا لله وانا اليه راجعون البقاء لله,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
الله أكبر إنا لله وإنا إليه راجعون الله يرحمه ويسكنه فسيح جناته,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
أنا لله وانا اليه راجعون كل نفس ذائقة الموت، سبحان الله الناس سواسية في القبر اللهم ارزقنا حسن الخاتمة,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
للأسف في عهده عرفت كرة القدم ركود وسباتا عميقا وتراجع على المستوى الوطني والقاري. اللهم إغفر له وإرحم جميع موتى المسلمين,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
لله ما أخذ وله ما أعطى اللهم ألهم ذويه الصبر والسلوان اللهم باعد بينه وبين خطاياه كما باعدت بين المشرق والمغرب اللهم نقه من الخطايا كما ينقى الثوب الأبيض من الدنس اللهم ان كان محسنا فزد في احسانه و ان كان مسيئا فتجاوز عن سيئاته اللهم لا تفتنا بعده ولا تحرمنا اجره واغفر لنا و له إنا لله وإنا إليه راجعون,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
قال تعالى: 《 كَلَّا إِنَّ الْإِنسَانَ لَيَطْغَىٰ (6) أَن رَّآهُ اسْتَغْنَىٰ (7) إِنَّ إِلَىٰ رَبِّكَ الرُّجْعَىٰ》.و قال كذلك: 《 وَلَا تَحْسَبَنَّ اللَّهَ غَافِلًا عَمَّا يَعْمَلُ الظَّالِمُونَ ۚ إِنَّمَا يُؤَخِّرُهُمْ لِيَوْمٍ تَشْخَصُ فِيهِ الْأَبْصَارُ》صدق الله العظيم,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
انا لله و انا اليه راجعون اللهم ارحمه و اغفر له,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
اصدق التعازي لزوجته الوزيرة السابقة ياسمينة بادوانا لله وانا اليه راجعوننسأل الله العظيم لكم الصبر والسلوانما هو الا لمح للبصر و يجمعكم المولى عز جلاله في الاخره,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
كفى بالموت واعظا ولكن هل من متعظ…{واتقوا يوما ترجعون فيه إلى الله ثم توفى كل نفس ما كسبت وهم لا يظلمون},رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
عرف عنه الفساد عندما كان رئيسا للجامعة الملكية المغربية لكرة القدم,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
إن لله وإن إليه راجعون اللهم إن كان محسننا فزد في احسانه وإن كان موسئا فتجاوز عن سيئاته وتقبله بعفوك ولا بعدلك وادخله على جميع موتانا بالرحمة والمغفرة,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
“وما الحياة الدنيا إلا متاع الغرور”نعيش سنوات ننسى فيها الخالق عز وجل و نتسابق على الدنيا و نعيمها الزائل.. الراحل قضى واحد و سبعين سنة لا نعلم كيف عاشها، هل عاشها مع ربه ام مع اهوائه وشهواته.. نسأل الله تعالى أن يرحمه و يرحم جميع موتانا و موتى المسلمين و المسلمات، اللهم ان كان مسيئا فتجاوز عن سيئاته و ان كان محسنا فزد في حسناته.,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
تغمده الله بواسع رحمته و اسكنه فسيح جناته مع النبيين و الصديقين و الشهداء و الصالحين و حسن اولئك رفيقا و ألهم أسرتيه و الذويه الصبر و السلوان و حسن العزاء و ان لله و ان اليه راجعون.,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
رحمة الله عليه ولكن ماذا قدم كحصيلة أفاد بها هذا الوطن سوى تولي المناصب كنت اتمنى ان تقدم لنا جريدة هسبريس إنجازات واحدا لهذا الرجل,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
لمن الملك اليوم لله الواحد القهار . ان كنت قد وفيت وأديت ما عليك فجزاك الله علينا خيرا وان قصرت فيما استرعاك الله فيه فحسابك عند الخالق.,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
عند الله يختصمون. اربعون مليون مغربي,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
اللهم اغفر وارحم  وانت خير الراحمين .  لم لا ناخد العبر من الموت خصوصا ادا كان الميت  في دنياه ضالما مستبدا  متكبرا اكل أموال الغير بلا رقيب .  ومن بعد اش دا معاه . سيوارى التراب وحساب عسير يوم القيامة . اللهم أمتنا على دينك وسنة رسولك يارب .,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
رحمه الله واسكنه فسيح جناته والهم اهله الصبر والسلوان,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
الله يرحم جميع المغاربة.وفق أرقام وزارة الداخلية ومكاتب الحالة المدنية، يرحل يوميا الى دار البقباء ما معدله 489 مغربياً، يرحلون بصمتٍ موجع، دون ضجيج، ودون أن يتحدث عنهم أحد.,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
الى كان السيد مرض مرضاً عانى منه قبل موته فلعل الله غسله من سيئاته ان لم يكن قد قام بصدقات ترفع عنه البلاء.المهم اللهم صلي وسلم وبارك على سيدنا وحبيبنا ونبينا محمد. اللهم زد في حسناته و ابدل سيئاته حسنات و تغمده بواسع رحمتك و فضلكربي اغفر و ارحم و انت خير الراحمينشكرا السي الحسين على طيب و صدق دعواتك الصالحة,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
آللهم أرحم موتانا وموتى المسلمين أجمعين اللهم من كان محسنا فزد فى حسناته من كان مسيءا  فتجاوز عن سياءته بفضلك ياارحم الراحمين.,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
إن لله و إن إليه راجعون ، يا رب تغمده بواسع رحمتك و تدخله فسيح جنانه,رحيل علي الفاسي الفهري عن 71 عاما,https://www.hespress.com/%d8%b1%d8%ad%d9%8a%d9%84-%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d9%81%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d9%81%d9%87%d8%b1%d9%8a-%d8%b9%d9%86-71-%d8%b9%d8%a7%d9%85%d8%a7-1744550.html,
ماالجدوى من هذا الموضوع ؟؟؟يحضر العشاء ومن بعد ..,"أخنوش يحضر ""عشاء قمة نيروبي""",https://www.hespress.com/%d8%a3%d8%ae%d9%86%d9%88%d8%b4-%d9%8a%d8%ad%d8%b6%d8%b1-%d8%b9%d8%b4%d8%a7%d8%a1-%d9%82%d9%85%d8%a9-%d9%86%d9%8a%d8%b1%d9%88%d8%a8%d9%8a-1745481.html,
أعتقد أن المغرب كان نجم ” قمة أفريقيا الى الأمام ” التي احتضنتها العاصمة الكينية  نيروبي، حضور السيد عزيز أخنوش اللافت ممثلا لجلالة الملك حفظه الله و رعاه  و الصفعة التي وجهتها كينيا للنظام الجزائري حينما رفضت حضور طفله المدلل الذي كان يعول على مشاركته في مثل هذه المؤتمرات خوفا من انطفاء شمعته، خطاب الرئيس الفرنسي و اشادته بنظام التعليم في المغرب الذي و صفه بالثورة و استشهد باستقطاب أرقى المعاهد الفرنسية لالاف الطلبة المغاربة زلزل قاعة المؤتمرات و جعلنا نفتخر ببلدنا المغرب و برجالاته للشيئ الذي يفهم منه أن مستقبل أفريقيا و ازدهارها سيقوده المغاربة بقيادة ملكهم.,"أخنوش يحضر ""عشاء قمة نيروبي""",https://www.hespress.com/%d8%a3%d8%ae%d9%86%d9%88%d8%b4-%d9%8a%d8%ad%d8%b6%d8%b1-%d8%b9%d8%b4%d8%a7%d8%a1-%d9%82%d9%85%d8%a9-%d9%86%d9%8a%d8%b1%d9%88%d8%a8%d9%8a-1745481.html,
نريد مولاي حفيظ العلمي رئيس حزب الاحرار و رئيس للحكومة المقبلةلا نريد فاطمة الزهراء المنصوريبغينا وزن ثقيل ذو حضور كبيرو حزب استقلال قويحظ موفق للجميع,"أخنوش يحضر ""عشاء قمة نيروبي""",https://www.hespress.com/%d8%a3%d8%ae%d9%86%d9%88%d8%b4-%d9%8a%d8%ad%d8%b6%d8%b1-%d8%b9%d8%b4%d8%a7%d8%a1-%d9%82%d9%85%d8%a9-%d9%86%d9%8a%d8%b1%d9%88%d8%a8%d9%8a-1745481.html,
سلام. الى المعليق 1 . هداك راه ماشي راءيس الحكومة أو اخنوش هدى راه ممتيل صاحب الجلالة الملك محمد السادس نصره في هد اللقاء العالمي شوف حسن الاستقبال بي ممتل شخصي  لصاحب الجلالة ملك  المملكة المغربية .واشادت الدول بي صاحب الجلالة ودوره في تنمية افريقيا ويعم السلام في هده القارة,"أخنوش يحضر ""عشاء قمة نيروبي""",https://www.hespress.com/%d8%a3%d8%ae%d9%86%d9%88%d8%b4-%d9%8a%d8%ad%d8%b6%d8%b1-%d8%b9%d8%b4%d8%a7%d8%a1-%d9%82%d9%85%d8%a9-%d9%86%d9%8a%d8%b1%d9%88%d8%a8%d9%8a-1745481.html,
الله يحفظ ملكنا الغالي ويحفظ رجالات ونساء الدولة المغربية الشريفة ويحفظ الشعب المغربي الأبي من طنجة إلى لگويرة إلى أن يرث الله الأرض ومن عليها ولا غالب إلا الله وحده,"أخنوش يحضر ""عشاء قمة نيروبي""",https://www.hespress.com/%d8%a3%d8%ae%d9%86%d9%88%d8%b4-%d9%8a%d8%ad%d8%b6%d8%b1-%d8%b9%d8%b4%d8%a7%d8%a1-%d9%82%d9%85%d8%a9-%d9%86%d9%8a%d8%b1%d9%88%d8%a8%d9%8a-1745481.html,
مصالحهم فوق مصالح شعبالدي اوصلهم منابع الاسترزاق الفاحش شعب يئن تحت وطات غلا معيشه محروقات تمدرس خصوصي مند حدف مقاسه تحرير محروقات تجاره خوصصة صحه تعليم وزيادة في تمن غزوال بطكاز  تعويم درهم دولة او حكومه التي تحترم مواطن كان عليه ان تضاعف أجره مداخل كل مغاربهمتقاعد عامل مهنيام دولة مغربيه من يلوي دراعه بالاضراب خروج لشارع تضاعف اجرته تعويضاتهم دعيناكم الله,"النواب يصادقون على ""قانون الجهات""",https://www.hespress.com/%d8%a7%d9%84%d9%86%d9%88%d8%a7%d8%a8-%d9%8a%d8%b5%d8%a7%d8%af%d9%82%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d9%82%d8%a7%d9%86%d9%88%d9%86-%d8%a7%d9%84%d8%ac%d9%87%d8%a7%d8%aa-1745450.html,
مكناس نمودج لجهوية غير منصفة لنكن صريحين مكناس كقطب لايصله مايصل القطب الاخر المركز واي زائر لمكناس سيلاحظ كيف مكناس تأخرت وتخلفت عن ركب التقدم,"النواب يصادقون على ""قانون الجهات""",https://www.hespress.com/%d8%a7%d9%84%d9%86%d9%88%d8%a7%d8%a8-%d9%8a%d8%b5%d8%a7%d8%af%d9%82%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d9%82%d8%a7%d9%86%d9%88%d9%86-%d8%a7%d9%84%d8%ac%d9%87%d8%a7%d8%aa-1745450.html,
مع الانهيار الكلي والرهيب في العمل السياسي هذا المجلس الصوري اصبح فقط آلة في يد حكومة الفشل والغلاء لتمرير الإجراءات والقرارات بشكل اوطوماتيكي ضدا على مصالح الشعب لا مناقشة لا اعتراض لا دراسة لا شرح فقط وضع مشروع الإجراء وبعدها التصويت فقط اجراء لان القانون لكي يصبح فعلا قانون يجب ان تتوفر عدة شروط غير متوفرة حاليا,"النواب يصادقون على ""قانون الجهات""",https://www.hespress.com/%d8%a7%d9%84%d9%86%d9%88%d8%a7%d8%a8-%d9%8a%d8%b5%d8%a7%d8%af%d9%82%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d9%82%d8%a7%d9%86%d9%88%d9%86-%d8%a7%d9%84%d8%ac%d9%87%d8%a7%d8%aa-1745450.html,
من هما الشخصين رفقة السيد عبد اللطيف الجواهري والي بنك المغرب، شكرآ لكم,مديح: الوساطة البنكية سريعة وفعالة,https://www.hespress.com/%d9%85%d8%af%d9%8a%d8%ad-%d8%a7%d9%84%d9%88%d8%b3%d8%a7%d8%b7%d8%a9-%d8%a7%d9%84%d8%a8%d9%86%d9%83%d9%8a%d8%a9-%d8%b3%d8%b1%d9%8a%d8%b9%d8%a9-%d9%88%d9%81%d8%b9%d8%a7%d9%84%d8%a9-1743684.html,
السيد : عبداللطيف الجواهري من اسرة مغربية فاسية عريقة ابوه السيد عبد طالب الجواهري الله يرحمو ويجعل مثواها الجنة كان محتسب مدينة فاس المغربية وأخوه محمد الجواهري الله يرحمو ويسكنه فسيح جناته يارب العالمين كان مدير عام لي البنك المغربي لتجارة الخارجية سابقا افريقيا حاليا عبداللطيف الجواهري رجل خلوق جداا جدآ,مديح: الوساطة البنكية سريعة وفعالة,https://www.hespress.com/%d9%85%d8%af%d9%8a%d8%ad-%d8%a7%d9%84%d9%88%d8%b3%d8%a7%d8%b7%d8%a9-%d8%a7%d9%84%d8%a8%d9%86%d9%83%d9%8a%d8%a9-%d8%b3%d8%b1%d9%8a%d8%b9%d8%a9-%d9%88%d9%81%d8%b9%d8%a7%d9%84%d8%a9-1743684.html,
J’ai contacté lwassit pas mal de fois et ca na rien donné comme résultat je suis bloqué par bank chaabi et vivalis ma arnaquer suite a un prêt et il m’en prix ma voiture et Al wassit  n’a rien fais ces décevant,مديح: الوساطة البنكية سريعة وفعالة,https://www.hespress.com/%d9%85%d8%af%d9%8a%d8%ad-%d8%a7%d9%84%d9%88%d8%b3%d8%a7%d8%b7%d8%a9-%d8%a7%d9%84%d8%a8%d9%86%d9%83%d9%8a%d8%a9-%d8%b3%d8%b1%d9%8a%d8%b9%d8%a9-%d9%88%d9%81%d8%b9%d8%a7%d9%84%d8%a9-1743684.html,
بالطبع سوف يرفضون أي إعتراض من المغرب بعدما أبانوا على كرههم للمغرب والمغاربة وأبانوا على حقيقتهم. لاأدري أن بإمكان الجيش الملكي إستأناف القرار واللجوء إلى الطاس والمطالبة بحكم إستعجالي,"""الكاف"" ترفض اعتراض نادي الجيش",https://www.hespress.com/%d8%a7%d9%84%d9%83%d8%a7%d9%81-%d8%aa%d8%b1%d9%81%d8%b6-%d8%a7%d8%b9%d8%aa%d8%b1%d8%a7%d8%b6-%d9%86%d8%a7%d8%af%d9%8a-%d8%a7%d9%84%d8%ac%d9%8a%d8%b4-1745351.html,
في الحقيقة لمادا نستغرب رفض الكاف تغيير الحكم بينما  التحكيم في بطولتنا الوطنية غارق في الفساد. من يريد النزاهة يجب أن يكون قدوة في النزاهة.,"""الكاف"" ترفض اعتراض نادي الجيش",https://www.hespress.com/%d8%a7%d9%84%d9%83%d8%a7%d9%81-%d8%aa%d8%b1%d9%81%d8%b6-%d8%a7%d8%b9%d8%aa%d8%b1%d8%a7%d8%b6-%d9%86%d8%a7%d8%af%d9%8a-%d8%a7%d9%84%d8%ac%d9%8a%d8%b4-1745351.html,
"إلا كل فرقة ماعجبهاش لاربيط هتبغيه يتشونجا فماهنساليوش ,واش ندالا لي زكل بينالتي أولا دياز؟ واش لي بقا تالف فتيران صيباري أولا ندالا؟","""الكاف"" ترفض اعتراض نادي الجيش",https://www.hespress.com/%d8%a7%d9%84%d9%83%d8%a7%d9%81-%d8%aa%d8%b1%d9%81%d8%b6-%d8%a7%d8%b9%d8%aa%d8%b1%d8%a7%d8%b6-%d9%86%d8%a7%d8%af%d9%8a-%d8%a7%d9%84%d8%ac%d9%8a%d8%b4-1745351.html,
خسارة لاكان سبابها لي بعدو سلكسيونا على جمهور كازا وعطاوها لجمهور سيلفي… ولي ضيع بينالتي,"""الكاف"" ترفض اعتراض نادي الجيش",https://www.hespress.com/%d8%a7%d9%84%d9%83%d8%a7%d9%81-%d8%aa%d8%b1%d9%81%d8%b6-%d8%a7%d8%b9%d8%aa%d8%b1%d8%a7%d8%b6-%d9%86%d8%a7%d8%af%d9%8a-%d8%a7%d9%84%d8%ac%d9%8a%d8%b4-1745351.html,
واين الجهاز المتطور لتعقب اموال الشعب المنهوبة,"برادة يكشف جهازا متطورا لتعقب ""غش الباك"" ويحمّل ""بجيدي"" شغب الملاعب",https://www.hespress.com/%d8%a8%d8%b1%d8%a7%d8%af%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%ac%d9%87%d8%a7%d8%b2%d8%a7-%d9%85%d8%aa%d8%b7%d9%88%d8%b1%d8%a7-%d9%84%d8%aa%d8%b9%d9%82%d8%a8-%d8%ba%d8%b4-%d8%a7%d9%84%d8%a8%d8%a7%d9%83-1745246.html,
